city,title,titleEn,creator,publicationDate,publisher,copyright,description,width,height,scale,caption,captionEn,collectionSource,imageRecord,thumbnailUrl,callNumber,state,tileType,tileUrl,projection,maxZoom,minZoom,id,mapping.kml,mapping.neLat,mapping.neLon,mapping.swLat,mapping.swLon,mapping.altitude,mapping.dateFrom.date,mapping.dateFrom.timezone_type,mapping.dateFrom.timezone,mapping.dateTo.date,mapping.dateTo.timezone_type,mapping.dateTo.timezone,mapping.view,mapping.zoom,mapping.markerType,mapping.markerState,mapping.isNetworkLink,mapping.isCollection,mapping.georeferences,mapping.id,publicationDate.date,publicationDate.timezone_type,publicationDate.timezone
Los Angeles,Map of G4361_USGS_1934a,Map of G4361_USGS_1934a,,,,,Map of G4361_USGS_1934a,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/G4361_G4_500_USGS_1934a1_final,,12,5,223,,42.60616800,-114.55480200,36.70853800,-126.10876100,0,1934-10-22 00:00:00,3,America/Los_Angeles,1934-10-23 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Los Angeles,Map of G4361 Tungsten,Map of G4361 Tungsten,,,,,Map of G4361 Tungsten,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/G4361_Tungsten1_final,,12,5,224,,42.47970800,-113.32335300,31.87666700,-125.13359500,0,2010-10-22 00:00:00,3,America/Los_Angeles,2010-10-23 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Los Angeles,Map of Reanne (hifi) ,Map of Reanne (hifi) ,,,,,Map of Reanne (hifi) ,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Reanne_hifi_map_stitched_final,,21,14,225,,34.07834000,-118.25713800,34.06062200,-118.28625300,0,2010-01-05 00:00:00,3,America/Los_Angeles,2010-02-02 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Berlin,Berlin Utilities,Berlin Utilities,"Branch of Research and Analysis, OSS",,OSS,,"No. L4400, UW catalogue no. F304.9 Berlin – 14",0,0,,,,Arthur H. Robinson Map Library,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/berlin_utilitiesFinal,,16,9,226,,52.66304700,13.69959700,52.33817900,13.11607700,0,1945-01-30 00:00:00,3,America/Los_Angeles,1945-01-30 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Berlin,Berlin Through Roads,Berlin Through Roads,"Branch of Research and Analysis, OSS",,OSS,,"No. L4399, UW catalogue no. F304.9 Berlin – 13",0,0,,,,Arthur H. Robinson Map Library,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/berlin_roadsFinal,,16,9,227,,52.66395500,13.69930200,52.33795300,13.11017100,0,1945-01-30 00:00:00,3,America/Los_Angeles,1945-01-30 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Berlin,Berlin Bus and Tram Routes,Berlin Bus and Tram Routes,"Branch of Research and Analysis, OSS",,OSS,,"No. L4398, UW catalogue no. F304.9 Berlin – 12",0,0,,,,Arthur H. Robinson Map Library,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/berlin_bus_tram_Final,,16,9,228,,52.66567400,13.68545200,52.33427300,13.09815000,0,1945-01-30 00:00:00,3,America/Los_Angeles,1945-01-30 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Mexico City,Plano del perimetro central de la Ciudad de Mexico,,Julio Popper Ferry,,,,,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/G4414_M6_1883_P67_19981_final,,21,14,230,,19.43920800,-99.12719600,19.42631200,-99.14487600,0,1883-01-01 00:00:00,3,America/Los_Angeles,1883-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Los Angeles,Los Angeles USGS,Los Angeles USGS,USGS,,,,Topographical map of the L.A. Area with streets,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Los_Angeles_1920_USGS_final,,17,8,231,,34.83133900,-117.59360700,33.56712100,-119.01508200,0,1920-01-01 00:00:00,3,America/Los_Angeles,1920-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Mexico City,Plano Topografico del Distrito Federal,,,,,,,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/G4590_371_final,,18,11,232,,19.55548800,-99.02095800,19.32585100,-99.23585000,0,1837-01-01 00:00:00,3,America/Los_Angeles,1837-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Wellington,Map of Wellington,Map of Wellington,,,,,"Wellington Suburbs and City, Guide Maps of Streets, Illustrated, circa 1924.",0,0,,,,"Wellington City Archives, 00553:3:15",,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Wellington_1924,,18,13,234,,-41.26152200,174.80075200,-41.30943100,174.75780800,0,1924-01-01 00:00:00,3,America/Los_Angeles,1924-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Wellington,Street Map of Wellington,Street Map of Wellington,,,,,"Maps (general file), 1927-1959.",0,0,,,,"Wellington City Archives, 00001:1849:50/356 Pt 1",,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Wellington_1930,,17,11,235,,-41.24336400,174.85819200,-41.36258000,174.72126800,0,1936-01-01 00:00:00,3,America/Los_Angeles,1936-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Wellington,Wellington Centennial Shell Road Map,Wellington Centennial Shell Road Map,Palmer and Mahood Ltd,,Coulls and Somerville Wilkie Ltd,,"Maps (general file), 1927-1959.",0,0,,,,"Wellington City Archives, 00001:1849:50/356 Pt 1",,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Wellington_1940_Shell_Map,,17,11,236,,-41.18877800,174.93721800,-41.38250500,174.72903700,0,1940-01-01 00:00:00,3,America/Los_Angeles,1940-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Los Angeles,Spanish and Mexican Rancho Land Grants (NEW),Spanish and Mexican Rancho Land Grants (NEW),Philip Ethington,,,,Digital overlay of the original Spanish land grants in the Los Angeles area,0,0,,Rancho land grants made California,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/LosAngeles/1784_Rancho_Grants/,,16,7,237,,40.59379500,-116.45065100,32.57506500,-123.53114200,0,1784-01-01 00:00:00,3,America/Los_Angeles,1846-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Los Angeles,Distribution Of Filipinos,Distribution Of Filipinos,Los Angeles City Planning Commission,,,,Using US Census Data 1940,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Filipinos_1940_final,,15,9,239,,34.36846600,-118.09362000,33.67730800,-118.70053700,0,1940-01-01 00:00:00,3,America/Los_Angeles,1940-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Los Angeles,Map of Los Angeles (Outline),Map of Los Angeles (Outline),,,,,Municipal Boundaries (Outline),0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/LosAngeles/2006_Blue/,,18,6,238,,34.82339800,-117.64332500,33.70150000,-118.95365200,0,2006-01-01 00:00:00,3,America/Los_Angeles,2006-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Los Angeles,Map of Los Angeles (Fill),Map of Los Angeles (Fill),,,,,Municipal Boundaries (Fill),0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/LosAngeles/2006_Fill/,,17,5,257,,34.82339800,-117.64332500,33.70150000,-118.95365200,0,2006-01-01 00:00:00,3,America/Los_Angeles,2006-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Los Angeles,International Space Station,International Space Station,International Space Station Imagery,,,,"Nighttime View of Los Angeles, California",0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/LA_Intl_Space_Station_2011_final,,13,8,240,,34.52341300,-117.29508600,33.13663600,-118.80553700,0,2003-03-10 00:00:00,3,America/Los_Angeles,2003-03-10 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Mexico City,Battles of Mexico,Battles of Mexico,Captain Mc. Clellan and Lieut. Hardcastle,,,,"Survey of the line of operation of the U.S. Army, under the command of Major General Winfield Scott on the 8th, 12th & 13th Septr. 1847.",0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Mexico_City_Battles_18471_final,,18,11,241,,19.49776400,-99.09106100,19.30970300,-99.23461600,0,1847-01-01 00:00:00,3,America/Los_Angeles,1847-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Berlin,"Map of West Berlin, according to the Illustrierte Historische Hefte in East Berlin",,Dr. Hartmut and Ellen Mehls,,Zentralinstitut fuer Geschichte der Akademie der Wissenschaften der DDR,,Map of Berlin (West),0,0,,,"In 1961, there were over 80 spy agencies and terror organizations in West Berlin, 66 of which were military organizations aimed at revenge.",,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Berlin_1960_West,,14,9,256,,52.71657700,13.64921400,52.12964800,12.95394300,0,1961-01-01 00:00:00,3,America/Los_Angeles,1961-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,1979-01-01 00:00:00,3.0,America/Los_Angeles
Mexico City,Map of the City of Mexico,Map of the City of Mexico,,,,,,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Mexico_City_1903_2,,19,12,242,,19.46831900,-99.10429500,19.40876800,-99.17886900,0,1903-01-01 00:00:00,3,America/Los_Angeles,1903-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Mexico City,Untitled Map of Mexico City,Untitled Map of Mexico City,Padua: Giovanni Battista Ramusio,,,,,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Mexico_City_1556,,18,12,243,,19.47543600,-99.10400900,19.40446200,-99.16005300,0,1556-01-01 00:00:00,3,America/Los_Angeles,1556-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Mexico City,Tenochtitlan (Mexico City) 1519,Tenochtitlan (Mexico City) 1519,William P. English,,,,,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Mexico_City_1519,,19,12,244,,19.47141400,-99.10755100,19.40185700,-99.18617400,0,1519-01-01 00:00:00,3,America/Los_Angeles,1519-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,1972-09-13 00:00:00,3.0,America/Los_Angeles
Mexico City,Cortés' 1524 Map of Tenochtitlan,The City of Mexico in 1924,Hernando (Hernan) Cortes,,"Nuremberg, Germany: Friedrich Peypus",,,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Mexico_City_1524,,19,12,245,,19.45968600,-99.10211500,19.39741200,-99.18864100,0,1524-01-01 00:00:00,3,America/Los_Angeles,1524-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,1939-07-10 00:00:00,3.0,America/Los_Angeles
Mexico City,"Plano de la Ciudad de Mexico y Area Metropolitana, Delegaciones, Colonias, Zona y Codigo Postal",Map of Mexico (City) ,,,,,,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Mexico_City_Delegaciones_1984a1,,17,10,246,,19.58054900,-99.02240100,19.23925900,-99.28214300,0,1984-01-01 00:00:00,3,America/Los_Angeles,1984-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Mexico City,Mexico Monumental,,Carlos Montes de Oca,,Guia Roji,,,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Mexico_City_Monumental_Downtown_Orange_Tourist_19341,,19,12,247,,19.47563000,-99.08966500,19.38078400,-99.22074700,0,1934-01-01 00:00:00,3,America/Los_Angeles,1934-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Los Angeles,Sepulveda Tracts,Sepulveda Tracts,,,,,Sepulveda Tracts,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/LosAngeles/SepulvedaTracts/,,16,7,248,,34.30714386,-118.12500000,31.95216224,-120.93750000,0,1940-01-01 00:00:00,3,America/Los_Angeles,2000-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Tokyo,Rittau,Rittau,,,,,Rittau,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/G7960_2,,11,4,249,,47.76032000,148.19551400,28.34198500,123.99362900,0,1880-01-01 00:00:00,3,America/Los_Angeles,1880-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Tokyo,Map of Kyushu,Map of Kyushu,,,,,Map of Kyushu,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Japan_1944_Kyushu,,13,6,250,,34.51585400,132.80965400,29.74167900,128.08972500,0,1944-01-01 00:00:00,3,America/Los_Angeles,1944-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Tokyo,Japan Railroads,Japan Railroads,,,,,Japan Railroads,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Japan_1944_Railroads,,12,5,251,,36.49353800,138.57089700,30.37171000,126.96478100,0,1944-01-01 00:00:00,3,America/Los_Angeles,1944-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Tokyo,Japan Roads And Water Routes,Japan Roads And Water Routes,,,,,Japan Roads And Water Routes,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Japan_1944_RoadsAndWaterRoutes,,12,6,252,,42.41097500,142.87193800,33.95928600,134.98017700,0,1944-01-01 00:00:00,3,America/Los_Angeles,1944-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Tokyo,Japan Waterworks And Springs,Japan Waterworks And Springs,,,,,Japan Waterworks And Springs,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Japan_1944_WaterworksAndSprings,,12,5,253,,36.65732800,138.79012100,30.25589400,126.84834300,0,1944-01-01 00:00:00,3,America/Los_Angeles,1944-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Mexico City,Biombo Conquista XVII,Biombo Conquista XVII,,,,,Biombo Conquista XVII,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Mexico_City_Biombo_Conquista_XVII,,16,10,254,,19.46491200,-98.99853600,19.35039700,-99.29647500,0,1697-01-01 00:00:00,3,America/Los_Angeles,1697-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Mexico City,Map of Mexico (City) ,Map of Mexico (City) ,,,,,Map of Mexico (City) ,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Mexico_City_1760,,21,14,255,,19.44332300,-99.11884300,19.42568100,-99.14644600,0,1760-01-01 00:00:00,3,America/Los_Angeles,1760-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Wellington,Wellington block plan shewing native reserves,Wellington block plan shewing native reserves,Charles Heaphy,,,,Wellington block plan shewing native reserves,0,0,,,,"Alexander Turnbull Library, Wellington, N.Z.",,,832.4799gbbh/1870/Acc.34477,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Wellington_1870_ACC-34477_mm_final,,17,12,258,,-41.26071700,174.81840900,-41.33650700,174.73525300,0,1870-01-01 00:00:00,3,America/Los_Angeles,1870-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,Indian Land Cessions in the United States - Illinois 1,Indian Land Cessions in the United States - Illinois 1,"Bureau of American Ethnology, Charles C. Royce",,United States Government Printing Office,"House Document No. 736 of the U.S. Serial Set, 56th Congress, 1st Session (public domain)",Maps land cessions by treaty,0,0,,,,Library of Congress,,,E51 .U55 18th,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Royce_Illinois_01,,11,6,263,,43.54351400,-85.74539200,35.99893300,-93.40298100,0,1784-01-01 00:00:00,3,America/Los_Angeles,1894-01-01 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Los Angeles,"Indian Tribes, Cultures, and Languages","Indian Tribes, Cultures, and Languages",William C. Sturtevant ,,United States Department of the Interior Geological Service     ,,"Early Indian Tribes, Culture Areas and Linguistic Stocks",0,0,,, ,Perry-Castañeda Library Map Collection,,,http://www.lib.utexas.edu/maps/national_atlas_1970.html,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/National_Atlas_1970,,5,2,260,,53.84056900,-58.96620200,18.61147300,-133.01809800,0,1670-01-01 00:00:00,3,America/Los_Angeles,1730-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,1970-01-01 00:00:00,3.0,America/Los_Angeles
Chicago,Indian Land Cessions in the United States - Wisconsin 1,Indian Land Cessions in the United States - Wisconsin 1,"Bureau of American Ethnology, Charles C. Royce",,United States Government Printing Office,"House Document No. 736 of the U.S. Serial Set, 56th Congress, 1st Session (public domain)",Maps land cessions by treaty,0,0,,,,Library of Congress,,,E51 .U55 18th,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Royce_Wisconsin_01,,11,6,261,,48.40733800,-85.66373900,40.99102500,-94.41006200,0,1784-01-01 00:00:00,3,America/Los_Angeles,1894-01-01 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,Indian Land Cessions in the United States - Wisconsin 2,Indian Land Cessions in the United States - Wisconsin 2,"Bureau of American Ethnology, Charles C. Royce",,United States Government Printing Office,"House Document No. 736 of the U.S. Serial Set, 56th Congress, 1st Session (public domain)",Maps land cessions by treaty,0,0,,,,Library of Congress,,,E51 .U55 18th,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Royce_Wisconsin_02,,11,6,262,,48.33631800,-85.94322600,41.13652200,-94.07844500,0,1784-01-01 00:00:00,3,America/Los_Angeles,1894-01-01 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,Indian Land Cessions in the United States - Iowa 1,Indian Land Cessions in the United States - Iowa 1,"Bureau of American Ethnology, Charles C. Royce",,United States Government Printing Office,"House Document No. 736 of the U.S. Serial Set, 56th Congress, 1st Session (public domain)",Maps land cessions by treaty,0,0,,,,Library of Congress,,,E51 .U55 18th,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Royce_Iowa_01,,11,5,264,,45.07501200,-88.17522700,38.57400700,-99.00507100,0,1784-01-01 00:00:00,3,America/Los_Angeles,1894-01-01 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,Indian Land Cessions in the United States - Illinois 2,Indian Land Cessions in the United States - Illinois 2,"Charles C. Royce, Bureau of American Ethnology",,United States Government Printing Office,"House Document No. 736 of the U.S. Serial Set, 56th Congress, 1st Session (public domain)",Maps land cessions by treaty,0,0,,, ,Library of Congress,,,E51 .U55 18th,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Royce_Illinois_02,,11,6,265,,43.55795500,-85.71340000,35.96527100,-93.35330800,0,1784-01-01 00:00:00,3,America/Los_Angeles,1894-01-01 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,Indian Land Cessions in the United States - Iowa 2,Indian Land Cessions in the United States - Iowa 2,"Charles C. Royce, Bureau of American Ethnology",,United States Government Printing Office,"House Document No. 736 of the U.S. Serial Set, 56th Congress, 1st Session (public domain)",Maps land cessions by treaty,0,0,,,,Library of Congress,,,E51 .U55 18th,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Royce_Iowa_02,,11,5,266,,44.89001200,-88.33273000,39.01537400,-98.30456200,0,1784-01-01 00:00:00,3,America/Los_Angeles,1894-01-01 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,Indian Land Areas Judicially Established,Indian Land Areas Judicially Established,U.S. Geological Survey (USGS),,U.S. Geological Survey (USGS),Public Domain,This map portrays the results of cases before the U.S. Indian Claims  Commission or U.S. Court of Claims in which an American Indian tribe  proved its original tribal occupancy of a tract within the continental  United States.,0,0,,, ,USGS Education Map Catalog,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Indian_Land_Judicial_Areas,,8,2,267,,53.17781200,-59.83748200,14.18929500,-132.10542700,0,1978-01-01 00:00:00,3,America/Los_Angeles,1978-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,Indian Land Cessions in the United States - Illinois 2,Indian Land Cessions in the United States - Illinois 2,"Charles C. Royce, Bureau of American Ethnology",,United States Government Printing Office,"House Document No. 736 of the U.S. Serial Set, 56th Congress, 1st Session (public domain)",Maps land cessions by treaty,0,0,,, ,Library of Congress,,,E51 .U55 18th,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Royce_Illinois_02,,11,6,274,,43.55795500,-85.71340000,35.96527100,-93.35330800,0,1784-01-01 00:00:00,3,America/Los_Angeles,1894-01-01 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Los Angeles,Railroad Map of Dakota Territory,Railroad Map of Dakota Territory,Railroad Commissioners,,,Library of Congress Geography and Map Division,Map of US (Rail) ,0,0,,,,,,,G4171.P3 1886 .R3 RR 275,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/US_Railroad_1886,,12,5,272,,49.72836100,-95.34104200,41.85592200,-105.53118900,0,1886-01-01 00:00:00,3,America/Los_Angeles,1892-01-01 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,1886-11-01 00:00:00,3.0,America/Los_Angeles
Los Angeles,American Fur Trade,American Fur Trade,Hiram Martin Chittenden,,,Library of Congress Geography and Map Division,,0,0,,,,,,,G4051.S12 1902 .M3 TIL,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Fur_Trade_1807_1843,,3,6,273,,53.79032800,-81.85837300,19.40198600,-132.40196600,0,1807-01-01 00:00:00,3,America/Los_Angeles,1843-01-01 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,Map of Iowa City,Map of Iowa City,Huebinger Surveying and Map Publishing Co.,,Huebinger Surveying and Map Company,copyrighted 1900,,0,0,,,,"Iowa County Historic Atlases Collection, University of Iowa (http://digital.lib.uiowa.edu/maps",,,G1433.J5 H8 1900,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Iowa_City_huebinger_1900,,17,13,271,,41.68096400,-91.50381800,41.64129700,-91.54601900,0,1900-01-01 00:00:00,3,America/Los_Angeles,1900-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,Map of Iowa City,Map of Iowa City,Thompson and Everts,,,,Includes business directory,0,0,,,,"Iowa County Historic Atlases Collection, University of Iowa (http://digital.lib.uiowa.edu/maps)",,,G1433.J5 T48 1870,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Iowa_City_1870,,18,14,278,,41.68111100,-91.51311500,41.64340800,-91.54331100,0,1870-01-01 00:00:00,3,America/Los_Angeles,1870-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,Map of Iowa City,Map of Iowa City,University of Iowa,,,,Reverse side of campus map,0,0,,,,"University Of Iowa Campus Maps Collection, University of Iowa (http://digital.lib.uiowa.edu/ucm)",,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Iowa_City_1929-1930,,19,13,279,,41.67651800,-91.51236900,41.64800400,-91.57366100,0,1929-01-01 00:00:00,3,America/Los_Angeles,1930-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,Map of St Louis,Map of St Louis,,,,,Map of St Louis,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/St_Louis_Missouri_1853,,16,12,282,,38.65585400,-90.16492200,38.59185700,-90.22582100,0,1853-01-01 00:00:00,3,America/Los_Angeles,1853-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Edmonton,Official Street Numbering Scheme,Official Street Numbering Scheme,,,The Mundy Map and Blueprint Co.,,Map of EAM (73_1913 Official Street Numbering Schemes) ,0,0,,,,City of Edmonton Archives,,,EAM-73,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/EAM_73_source,,17,11,283,,53.60656900,-113.40724000,53.49574200,-113.59110900,0,1913-01-01 00:00:00,3,America/Los_Angeles,1913-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,Map of St Louis,Map of St Louis,,,,,Map of St Louis,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/St_Louis_1855,,17,12,284,,38.66378900,-90.16642400,38.59066500,-90.23828200,0,1855-01-01 00:00:00,3,America/Los_Angeles,1855-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,"Map of Arkansas, Mississippi, and Louisiana","Map of Arkansas, Mississippi, and Louisiana",,,,,"Map of Arkansas, Mississippi, and Louisiana",0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/AR_MI_LA_1862,,9,6,285,,37.16556400,-87.18032300,28.61178700,-95.12187200,0,1862-01-01 00:00:00,3,America/Los_Angeles,1862-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,US Exploration and Settlement,US Exploration and Settlement,,,,,US Exploration and Settlement,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/exploration_18201,,7,3,286,,51.89696700,-61.24607200,-10.04888800,-132.59778100,0,1820-01-01 00:00:00,3,America/Los_Angeles,1820-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,Map of Missouri,Map of Missouri,,,,,Map of Missouri,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Missouri_1827,,10,5,287,,42.35975300,-88.96716000,35.30538200,-96.99076500,0,1827-01-01 00:00:00,3,America/Los_Angeles,1827-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,US Territories,US Territories,,,,,US Territories,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/US_territories_1840,,5,1,288,,51.93300600,-59.24498800,-8.85883500,-170.13569700,0,1840-01-01 00:00:00,3,America/Los_Angeles,1840-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Chicago,Map of US,Map of US,,,,,Map of US,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/US_1840,,7,3,289,,50.87262400,-65.39426600,22.26471400,-112.75748300,0,1840-01-01 00:00:00,3,America/Los_Angeles,1840-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
"Kayenta, Arizona",Map of El (Paso) ,Map of El (Paso) ,,,,,Map of El (Paso) ,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/El_Paso_1925-1935,,22,15,290,,31.78807500,-106.47717500,31.77760400,-106.48909800,0,-0001-11-30 00:00:00,3,America/Los_Angeles,-0001-11-30 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
